"ADDR_KEY","PC","STREET_NM","HNR_FULL","LAXON_NAME"
"158767755","4431DA",Prunusstraat,"34",'s-Gravenpolder
"158767756","4431DC",Prunusstraat,"35",'s-Gravenpolder
"158767757","4431DA",Prunusstraat,"36",'s-Gravenpolder
"158767758","4431DC",Prunusstraat,"37",'s-Gravenpolder
"158767759","4431DA",Prunusstraat,"38",'s-Gravenpolder
"158767760","4431DC",Prunusstraat,"39",'s-Gravenpolder
"158767761","4431DA",Prunusstraat,"4",'s-Gravenpolder
"158767762","4431DA",Prunusstraat,"40",'s-Gravenpolder
"158767763","4431DC",Prunusstraat,"41",'s-Gravenpolder
"158767764","4431DA",Prunusstraat,"42",'s-Gravenpolder
"158767765","4431DC",Prunusstraat,"43",'s-Gravenpolder
"158767766","4431DA",Prunusstraat,"44",'s-Gravenpolder
"158767767","4431DC",Prunusstraat,"45",'s-Gravenpolder
"158767768","4431DA",Prunusstraat,"46",'s-Gravenpolder
"158767769","4431DC",Prunusstraat,"47",'s-Gravenpolder
"158767770","4431DA",Prunusstraat,"48",'s-Gravenpolder
"158767771","4431DC",Prunusstraat,"49",'s-Gravenpolder
"158767772","4431DC",Prunusstraat,"49A",'s-Gravenpolder
"158767773","4431DC",Prunusstraat,"5",'s-Gravenpolder
"158767774","4431DB",Prunusstraat,"50",'s-Gravenpolder
"158767775","4431DD",Prunusstraat,"51",'s-Gravenpolder
"158767776","4431DD",Prunusstraat,"51A",'s-Gravenpolder
"158767777","4431DB",Prunusstraat,"52",'s-Gravenpolder
"158767778","4431DD",Prunusstraat,"53",'s-Gravenpolder
"158767779","4431DB",Prunusstraat,"54",'s-Gravenpolder
"158767780","4431DD",Prunusstraat,"55",'s-Gravenpolder
"158767781","4431DB",Prunusstraat,"56",'s-Gravenpolder
"158767782","4431DD",Prunusstraat,"57",'s-Gravenpolder
"158767783","4431DB",Prunusstraat,"58",'s-Gravenpolder
"158767784","4431DD",Prunusstraat,"59",'s-Gravenpolder
"158767785","4431DA",Prunusstraat,"6",'s-Gravenpolder
"158767786","4431DB",Prunusstraat,"60",'s-Gravenpolder
"158767787","4431DD",Prunusstraat,"61",'s-Gravenpolder
"158767788","4431DB",Prunusstraat,"62",'s-Gravenpolder
"158767789","4431DD",Prunusstraat,"63",'s-Gravenpolder
"158767790","4431DB",Prunusstraat,"64",'s-Gravenpolder
"158767791","4431DD",Prunusstraat,"65",'s-Gravenpolder
"158767792","4431DB",Prunusstraat,"66",'s-Gravenpolder
"158767793","4431DD",Prunusstraat,"67",'s-Gravenpolder
"158767794","4431DB",Prunusstraat,"68",'s-Gravenpolder
"158767795","4431DD",Prunusstraat,"69",'s-Gravenpolder
"158767796","4431DA",Prunusstraat,"6A",'s-Gravenpolder
"158767797","4431DC",Prunusstraat,"7",'s-Gravenpolder
"158767798","4431DB",Prunusstraat,"70",'s-Gravenpolder
"158767799","4431DD",Prunusstraat,"71",'s-Gravenpolder
"158767800","4431DB",Prunusstraat,"72",'s-Gravenpolder
"158767801","4431DD",Prunusstraat,"73",'s-Gravenpolder
"158767802","4431DB",Prunusstraat,"74",'s-Gravenpolder
"158767803","4431DB",Prunusstraat,"76",'s-Gravenpolder
"158767804","4431DB",Prunusstraat,"78",'s-Gravenpolder
"158767805","4431DA",Prunusstraat,"8",'s-Gravenpolder
"158767806","4431DB",Prunusstraat,"80",'s-Gravenpolder
"158767807","4431DB",Prunusstraat,"82",'s-Gravenpolder
"158767808","4431DB",Prunusstraat,"84",'s-Gravenpolder
"158767809","4431DB",Prunusstraat,"86",'s-Gravenpolder
"158767810","4431DB",Prunusstraat,"88",'s-Gravenpolder
"158767811","4431DA",Prunusstraat,"8A",'s-Gravenpolder
"158767812","4431DC",Prunusstraat,"9",'s-Gravenpolder
"158767813","4431DB",Prunusstraat,"90",'s-Gravenpolder
"158767814","4431DB",Prunusstraat,"92",'s-Gravenpolder
"158767815","4431DB",Prunusstraat,"94",'s-Gravenpolder
"158767816","4431DB",Prunusstraat,"96",'s-Gravenpolder
"158767817","4431DB",Prunusstraat,"98",'s-Gravenpolder
"158767823","4451CJ",Putterhof,"1",Heinkenszand
"158767824","4451CJ",Putterhof,"11",Heinkenszand
"158767825","4451CJ",Putterhof,"13",Heinkenszand
"158767826","4451CJ",Putterhof,"2",Heinkenszand
"158767827","4451CJ",Putterhof,"3",Heinkenszand
"158767828","4451CJ",Putterhof,"4",Heinkenszand
"158767829","4451CJ",Putterhof,"5",Heinkenszand
"158767830","4451CJ",Putterhof,"6",Heinkenszand
"158767831","4451CJ",Putterhof,"7",Heinkenszand
"158767832","4451CJ",Putterhof,"8",Heinkenszand
"158767833","4451CJ",Putterhof,"9",Heinkenszand
"158767834","4456NX",Quarlespolderweg,"1",Lewedorp
"158767835","4456NX",Quarlespolderweg,"10",Lewedorp
"158767836","4456NX",Quarlespolderweg,"11",Lewedorp
"158767837","4456NX",Quarlespolderweg,"11A",Lewedorp
"158767838","4456NX",Quarlespolderweg,"12",Lewedorp
"158767839","4456NX",Quarlespolderweg,"13",Lewedorp
"158767840","4456NX",Quarlespolderweg,"14",Lewedorp
"158767841","4456NX",Quarlespolderweg,"2",Lewedorp
"158767842","4456NX",Quarlespolderweg,"3",Lewedorp
"158767849","4456NX",Quarlespolderweg,"4",Lewedorp
"158767852","4456NX",Quarlespolderweg,"5",Lewedorp
"158767853","4456NX",Quarlespolderweg,"6",Lewedorp
"158767854","4456NX",Quarlespolderweg,"7",Lewedorp
"158767855","4456NX",Quarlespolderweg,"8",Lewedorp
"158767856","4456NX",Quarlespolderweg,"8A",Lewedorp
"158767857","4456NX",Quarlespolderweg,"9",Lewedorp
"158767858","4454PZ",Quistenburg,"1",Borssele
"158767859","4454PZ",Quistenburg,"11",Borssele
"158767860","4454PZ",Quistenburg,"11A",Borssele
"158767861","4454PZ",Quistenburg,"13",Borssele
"158767862","4454PZ",Quistenburg,"13A",Borssele
"158767863","4454PZ",Quistenburg,"13B",Borssele
"158767864","4454PZ",Quistenburg,"15",Borssele
"158767865","4454PZ",Quistenburg,"15A",Borssele
"158767866","4454PZ",Quistenburg,"15B",Borssele
"158767867","4454PZ",Quistenburg,"15C",Borssele
"158767868","4454PZ",Quistenburg,"15D",Borssele
"158767869","4454PZ",Quistenburg,"15F",Borssele
"158767870","4454PZ",Quistenburg,"15G",Borssele
"158767871","4454PZ",Quistenburg,"15H",Borssele
"158767872","4454PZ",Quistenburg,"15K",Borssele
"158767873","4454PZ",Quistenburg,"15M",Borssele
"158767874","4454PZ",Quistenburg,"15N",Borssele
"158767875","4454PZ",Quistenburg,"19",Borssele
"158767876","4454PZ",Quistenburg,"2",Borssele
"158767877","4454PZ",Quistenburg,"21",Borssele
"158767878","4454PZ",Quistenburg,"3",Borssele
"158767879","4454PZ",Quistenburg,"5",Borssele
"158767880","4454PZ",Quistenburg,"5A",Borssele
"158767881","4454PZ",Quistenburg,"6",Borssele
"158767882","4454PZ",Quistenburg,"7",Borssele
"158767883","4454PZ",Quistenburg,"7A",Borssele
"158767884","4454PZ",Quistenburg,"8",Borssele
"158767885","4454PZ",Quistenburg,"9",Borssele
"158767886","4454PZ",Quistenburg,"9A",Borssele
"158767887","4434PL",Quistkostsedijk,"10",Kwadendamme
"158767888","4434PL",Quistkostsedijk,"12",Kwadendamme
"158767889","4434PL",Quistkostsedijk,"2",Kwadendamme
"158767890","4434PL",Quistkostsedijk,"3",Kwadendamme
"158767891","4434PL",Quistkostsedijk,"4",Kwadendamme
"158767892","4434PL",Quistkostsedijk,"6",Kwadendamme
"158767893","4434PL",Quistkostsedijk,"6A",Kwadendamme
"158767895","4431AJ",Raadhuisstraat,"10",'s-Gravenpolder
"158767896","4431AJ",Raadhuisstraat,"12",'s-Gravenpolder
"158767897","4431AG",Raadhuisstraat,"13",'s-Gravenpolder
"158767898","4431AJ",Raadhuisstraat,"14",'s-Gravenpolder
"158767899","4431AG",Raadhuisstraat,"15",'s-Gravenpolder
"158767900","4431AJ",Raadhuisstraat,"16",'s-Gravenpolder
"158767901","4431AG",Raadhuisstraat,"17",'s-Gravenpolder
"158767902","4431AJ",Raadhuisstraat,"18",'s-Gravenpolder
"158767903","4431AG",Raadhuisstraat,"19",'s-Gravenpolder
"158767904","4431AG",Raadhuisstraat,"1A",'s-Gravenpolder
"158767905","4431AG",Raadhuisstraat,"1B",'s-Gravenpolder
"158767906","4431AG",Raadhuisstraat,"1C",'s-Gravenpolder
"158767907","4431AJ",Raadhuisstraat,"2",'s-Gravenpolder
"158767908","4431AJ",Raadhuisstraat,"20",'s-Gravenpolder
"158767909","4431AG",Raadhuisstraat,"21",'s-Gravenpolder
"158767910","4431AJ",Raadhuisstraat,"22",'s-Gravenpolder
"158767911","4431AG",Raadhuisstraat,"23",'s-Gravenpolder
"158767912","4431AJ",Raadhuisstraat,"24",'s-Gravenpolder
"158767913","4431AG",Raadhuisstraat,"25",'s-Gravenpolder
"158767914","4431AJ",Raadhuisstraat,"26",'s-Gravenpolder
"158767915","4431AH",Raadhuisstraat,"27",'s-Gravenpolder
"158767916","4431AJ",Raadhuisstraat,"28",'s-Gravenpolder
"158767917","4431AH",Raadhuisstraat,"29",'s-Gravenpolder
"158767918","4431AG",Raadhuisstraat,"3",'s-Gravenpolder
"158767919","4431AJ",Raadhuisstraat,"30",'s-Gravenpolder
"158767920","4431AH",Raadhuisstraat,"31",'s-Gravenpolder
"158767921","4431AJ",Raadhuisstraat,"32",'s-Gravenpolder
"158767922","4431AH",Raadhuisstraat,"33",'s-Gravenpolder
"158767923","4431AJ",Raadhuisstraat,"34",'s-Gravenpolder
"158767924","4431AH",Raadhuisstraat,"35",'s-Gravenpolder
"158767925","4431AJ",Raadhuisstraat,"36",'s-Gravenpolder
"158767926","4431AH",Raadhuisstraat,"37",'s-Gravenpolder
"158767927","4431AJ",Raadhuisstraat,"38",'s-Gravenpolder
"158767928","4431AH",Raadhuisstraat,"39",'s-Gravenpolder
"158767929","4431AJ",Raadhuisstraat,"4",'s-Gravenpolder
"158767930","4431AJ",Raadhuisstraat,"40",'s-Gravenpolder
"158767931","4431AH",Raadhuisstraat,"41",'s-Gravenpolder
"158767932","4431AH",Raadhuisstraat,"43",'s-Gravenpolder
"158767933","4431AH",Raadhuisstraat,"45",'s-Gravenpolder
"158767934","4431AH",Raadhuisstraat,"47",'s-Gravenpolder
"158767935","4431AH",Raadhuisstraat,"49",'s-Gravenpolder
"158767936","4431AH",Raadhuisstraat,"51",'s-Gravenpolder
"158767937","4431AJ",Raadhuisstraat,"6",'s-Gravenpolder
"158767938","4431AJ",Raadhuisstraat,"8",'s-Gravenpolder
"158767939","4431NL",Rangeerstraat,"1",'s-Gravenpolder
"158767940","4431NL",Rangeerstraat,"10",'s-Gravenpolder
"158767941","4431NL",Rangeerstraat,"10A",'s-Gravenpolder
"158767942","4431NL",Rangeerstraat,"10B",'s-Gravenpolder
"158767943","4431NL",Rangeerstraat,"10C",'s-Gravenpolder
"158767944","4431NL",Rangeerstraat,"10D",'s-Gravenpolder
"158767945","4431NL",Rangeerstraat,"10E",'s-Gravenpolder
"158767946","4431NL",Rangeerstraat,"12",'s-Gravenpolder
"158767947","4431NL",Rangeerstraat,"12A",'s-Gravenpolder
"158767948","4431NL",Rangeerstraat,"12B",'s-Gravenpolder
"158767949","4431NL",Rangeerstraat,"12C",'s-Gravenpolder
"158767950","4431NL",Rangeerstraat,"12D",'s-Gravenpolder
"158767951","4431NL",Rangeerstraat,"12E",'s-Gravenpolder
"158767952","4431NL",Rangeerstraat,"14",'s-Gravenpolder
"158767953","4431NL",Rangeerstraat,"14A",'s-Gravenpolder
"158767959","4431NL",Rangeerstraat,"16",'s-Gravenpolder
"158767960","4431NL",Rangeerstraat,"17",'s-Gravenpolder
"158767961","4431NL",Rangeerstraat,"18",'s-Gravenpolder
"158767962","4431NL",Rangeerstraat,"2",'s-Gravenpolder
"158767963","4431NL",Rangeerstraat,"21",'s-Gravenpolder
"158767964","4431NL",Rangeerstraat,"21A",'s-Gravenpolder
"158767965","4431NL",Rangeerstraat,"23",'s-Gravenpolder
"158767966","4431NL",Rangeerstraat,"2A",'s-Gravenpolder
"158767967","4431NL",Rangeerstraat,"3",'s-Gravenpolder
"158767968","4431NL",Rangeerstraat,"31",'s-Gravenpolder
"158767969","4431NL",Rangeerstraat,"33",'s-Gravenpolder
"158767970","4431NL",Rangeerstraat,"33A",'s-Gravenpolder
"158767971","4431NL",Rangeerstraat,"33B",'s-Gravenpolder
"158767972","4431NL",Rangeerstraat,"33C",'s-Gravenpolder
"158767973","4431NL",Rangeerstraat,"35",'s-Gravenpolder
"158767974","4431NL",Rangeerstraat,"35A",'s-Gravenpolder
"158767975","4431NL",Rangeerstraat,"35B",'s-Gravenpolder
"158767976","4431NL",Rangeerstraat,"37",'s-Gravenpolder
"158767977","4431NL",Rangeerstraat,"37A",'s-Gravenpolder
"158767978","4431NL",Rangeerstraat,"39",'s-Gravenpolder
"158767979","4431NL",Rangeerstraat,"39A",'s-Gravenpolder
"158767981","4431NL",Rangeerstraat,"41",'s-Gravenpolder
"158767982","4431NL",Rangeerstraat,"41A",'s-Gravenpolder
"158767983","4431NL",Rangeerstraat,"43",'s-Gravenpolder
"158767984","4431NL",Rangeerstraat,"45",'s-Gravenpolder
"158767985","4431NL",Rangeerstraat,"47",'s-Gravenpolder
"158767986","4431NL",Rangeerstraat,"49",'s-Gravenpolder
"158767987","4431NL",Rangeerstraat,"5",'s-Gravenpolder
"158767988","4431NL",Rangeerstraat,"51",'s-Gravenpolder
"158767989","4431NL",Rangeerstraat,"53",'s-Gravenpolder
"158767990","4431NL",Rangeerstraat,"55",'s-Gravenpolder
"158767991","4431NL",Rangeerstraat,"57",'s-Gravenpolder
"158767992","4431NL",Rangeerstraat,"61",'s-Gravenpolder
"158767993","4431NL",Rangeerstraat,"7",'s-Gravenpolder
"158767994","4451DM",Reigerstraat,"1",Heinkenszand
"158767995","4451DL",Reigerstraat,"2",Heinkenszand
"158767996","4451DM",Reigerstraat,"3",Heinkenszand
"158767997","4451DL",Reigerstraat,"4",Heinkenszand
"158767998","4451DM",Reigerstraat,"5",Heinkenszand
"158767999","4451DL",Reigerstraat,"6",Heinkenszand
"158768000","4451DM",Reigerstraat,"7",Heinkenszand
"158768001","4451DL",Reigerstraat,"8",Heinkenszand
"158768002","4451AV",Rembrandtstraat,"1",Heinkenszand
"158768003","4451AV",Rembrandtstraat,"10",Heinkenszand
"158768004","4451AV",Rembrandtstraat,"11",Heinkenszand
"158768005","4451AV",Rembrandtstraat,"12",Heinkenszand
"158768006","4451AV",Rembrandtstraat,"13",Heinkenszand
"158768007","4451AV",Rembrandtstraat,"14",Heinkenszand
"158768008","4451AV",Rembrandtstraat,"15",Heinkenszand
"158768009","4451AV",Rembrandtstraat,"17",Heinkenszand
"158768010","4451AV",Rembrandtstraat,"19",Heinkenszand
"158768011","4451AV",Rembrandtstraat,"2",Heinkenszand
"158768012","4451AV",Rembrandtstraat,"21",Heinkenszand
"158768013","4451AV",Rembrandtstraat,"23",Heinkenszand
"158768014","4451AV",Rembrandtstraat,"25",Heinkenszand
"158768015","4451AV",Rembrandtstraat,"27",Heinkenszand
"158768016","4451AV",Rembrandtstraat,"29",Heinkenszand
"158768017","4451AV",Rembrandtstraat,"3",Heinkenszand
"158768018","4451AV",Rembrandtstraat,"4",Heinkenszand
"158768019","4451AV",Rembrandtstraat,"5",Heinkenszand
"158768020","4451AV",Rembrandtstraat,"6",Heinkenszand
"158768021","4451AV",Rembrandtstraat,"7",Heinkenszand
"158768023","4451AV",Rembrandtstraat,"9",Heinkenszand
"158768024","4434AP",Ridderhofstraat,"1",Kwadendamme
"158768025","4434AP",Ridderhofstraat,"10",Kwadendamme
"158768026","4434AP",Ridderhofstraat,"11",Kwadendamme
"158768027","4434AP",Ridderhofstraat,"12",Kwadendamme
"158768028","4434AP",Ridderhofstraat,"13",Kwadendamme
"158768029","4434AP",Ridderhofstraat,"14",Kwadendamme
"158768030","4434AP",Ridderhofstraat,"15",Kwadendamme
"158768031","4434AP",Ridderhofstraat,"16",Kwadendamme
"158768032","4434AP",Ridderhofstraat,"17",Kwadendamme
"158768033","4434AP",Ridderhofstraat,"18",Kwadendamme
"158768034","4434AP",Ridderhofstraat,"19",Kwadendamme
"158768035","4434AP",Ridderhofstraat,"2",Kwadendamme
"158768036","4434AP",Ridderhofstraat,"20",Kwadendamme
"158768037","4434AP",Ridderhofstraat,"21",Kwadendamme
"158768038","4434AP",Ridderhofstraat,"22",Kwadendamme
"158768039","4434AP",Ridderhofstraat,"23",Kwadendamme
"158768040","4434AP",Ridderhofstraat,"24",Kwadendamme
"158768041","4434AP",Ridderhofstraat,"25",Kwadendamme
"158768042","4434AP",Ridderhofstraat,"26",Kwadendamme
"158768043","4434AP",Ridderhofstraat,"27",Kwadendamme
"158768044","4434AP",Ridderhofstraat,"28",Kwadendamme
"158768045","4434AP",Ridderhofstraat,"29",Kwadendamme
"158768046","4434AP",Ridderhofstraat,"3",Kwadendamme
"158768047","4434AP",Ridderhofstraat,"30",Kwadendamme
"158768048","4434AP",Ridderhofstraat,"31",Kwadendamme
"158768049","4434AP",Ridderhofstraat,"32",Kwadendamme
"158768050","4434AP",Ridderhofstraat,"33",Kwadendamme
"158768051","4434AP",Ridderhofstraat,"34",Kwadendamme
"158768052","4434AP",Ridderhofstraat,"35",Kwadendamme
"158768053","4434AP",Ridderhofstraat,"36",Kwadendamme
"158768054","4434AP",Ridderhofstraat,"37",Kwadendamme
"158768055","4434AP",Ridderhofstraat,"38",Kwadendamme
"158768056","4434AP",Ridderhofstraat,"39",Kwadendamme
"158768057","4434AP",Ridderhofstraat,"4",Kwadendamme
"158768058","4434AP",Ridderhofstraat,"40",Kwadendamme
"158768059","4434AP",Ridderhofstraat,"41",Kwadendamme
"158768060","4434AP",Ridderhofstraat,"42",Kwadendamme
"158768061","4434AP",Ridderhofstraat,"43",Kwadendamme
"158768062","4434AP",Ridderhofstraat,"45",Kwadendamme
"158768063","4434AP",Ridderhofstraat,"47",Kwadendamme
"158768064","4434AP",Ridderhofstraat,"5",Kwadendamme
"158768065","4434AP",Ridderhofstraat,"6",Kwadendamme
"158768066","4434AP",Ridderhofstraat,"7",Kwadendamme
"158768067","4434AP",Ridderhofstraat,"8",Kwadendamme
"158768068","4434AP",Ridderhofstraat,"9",Kwadendamme
"158768069","4441TW",Rietveldweg,"2",Ovezande
"158768070","4441TW",Rietveldweg,"4",Ovezande
"158768073","4455AC",Ring,"1",Nieuwdorp
"158768074","4455AE",Ring,"10",Nieuwdorp
"158768075","4455AC",Ring,"11",Nieuwdorp
"158768076","4455AE",Ring,"12",Nieuwdorp
"158768077","4455AC",Ring,"13",Nieuwdorp
"158768078","4455AC",Ring,"15",Nieuwdorp
"158768079","4455AE",Ring,"16",Nieuwdorp
"158768080","4455AC",Ring,"17",Nieuwdorp
"158768081","4455AE",Ring,"18",Nieuwdorp
"158768082","4455AC",Ring,"19",Nieuwdorp
"158768083","4455AC",Ring,"21",Nieuwdorp
"158768084","4455AE",Ring,"22",Nieuwdorp
"158768085","4455AC",Ring,"23",Nieuwdorp
"158768086","4455AC",Ring,"25",Nieuwdorp
"158768087","4455AE",Ring,"26",Nieuwdorp
"158768088","4455AC",Ring,"27",Nieuwdorp
"158768089","4455AE",Ring,"28",Nieuwdorp
"158768090","4455AC",Ring,"29",Nieuwdorp
"158768091","4455AC",Ring,"3",Nieuwdorp
"158768092","4455AE",Ring,"30",Nieuwdorp
"158768093","4455AC",Ring,"31",Nieuwdorp
"158768094","4455AE",Ring,"32",Nieuwdorp
"158768095","4455AC",Ring,"33",Nieuwdorp
"158768096","4455AE",Ring,"34",Nieuwdorp
"158768097","4455AC",Ring,"35",Nieuwdorp
"158768098","4455AE",Ring,"36",Nieuwdorp
"158768099","4455AC",Ring,"37",Nieuwdorp
"158768100","4455AE",Ring,"38",Nieuwdorp
"158768101","4455AD",Ring,"39",Nieuwdorp
"158768102","4455AE",Ring,"4",Nieuwdorp
"158768103","4455AD",Ring,"41",Nieuwdorp
"158768104","4455AD",Ring,"43",Nieuwdorp
"158768105","4455AD",Ring,"45",Nieuwdorp
"158768106","4455AD",Ring,"47",Nieuwdorp
"158768107","4455AD",Ring,"49",Nieuwdorp
"158768108","4455AC",Ring,"5",Nieuwdorp
"158768109","4455AD",Ring,"51",Nieuwdorp
"158768110","4455AD",Ring,"53",Nieuwdorp
"158768111","4455AD",Ring,"57",Nieuwdorp
"158768112","4455AD",Ring,"59",Nieuwdorp
"158768113","4455AE",Ring,"6",Nieuwdorp
"158768114","4455AD",Ring,"61",Nieuwdorp
"158768115","4455AD",Ring,"63",Nieuwdorp
"158768116","4455AD",Ring,"65",Nieuwdorp
"158768117","4455AD",Ring,"69",Nieuwdorp
"158768118","4455AC",Ring,"7",Nieuwdorp
"158768119","4455AD",Ring,"71",Nieuwdorp
"158768120","4455AD",Ring,"73",Nieuwdorp
"158768121","4455AD",Ring,"75",Nieuwdorp
"158768122","4455AD",Ring,"77",Nieuwdorp
"158768123","4455AD",Ring,"79",Nieuwdorp
"158768124","4455AE",Ring,"8",Nieuwdorp
"158768125","4455AD",Ring,"81",Nieuwdorp
"158768126","4455AD",Ring,"83",Nieuwdorp
"158768127","4455AC",Ring,"9A",Nieuwdorp
"158768128","4431CZ",Robiniahof,"1",'s-Gravenpolder
"158768129","4431CX",Robiniahof,"10",'s-Gravenpolder
"158768130","4431CZ",Robiniahof,"11",'s-Gravenpolder
"158768131","4431CX",Robiniahof,"12",'s-Gravenpolder
"158768132","4431CZ",Robiniahof,"13",'s-Gravenpolder
"158768133","4431CX",Robiniahof,"14",'s-Gravenpolder
"158768134","4431CZ",Robiniahof,"15",'s-Gravenpolder
"158768135","4431CX",Robiniahof,"16",'s-Gravenpolder
"158768136","4431CZ",Robiniahof,"17",'s-Gravenpolder
"158768137","4431CX",Robiniahof,"18",'s-Gravenpolder
"158768138","4431CZ",Robiniahof,"19",'s-Gravenpolder
"158768139","4431CX",Robiniahof,"2",'s-Gravenpolder
"158768140","4431CX",Robiniahof,"20",'s-Gravenpolder
"158768141","4431CZ",Robiniahof,"21",'s-Gravenpolder
"158768142","4431CX",Robiniahof,"22",'s-Gravenpolder
"158768143","4431CZ",Robiniahof,"23",'s-Gravenpolder
"158768144","4431CX",Robiniahof,"24",'s-Gravenpolder
"158768145","4431CZ",Robiniahof,"25",'s-Gravenpolder
"158768146","4431CX",Robiniahof,"26",'s-Gravenpolder
"158768147","4431CZ",Robiniahof,"27",'s-Gravenpolder
"158768148","4431CX",Robiniahof,"28",'s-Gravenpolder
"158768149","4431CZ",Robiniahof,"29",'s-Gravenpolder
"158768150","4431CZ",Robiniahof,"3",'s-Gravenpolder
"158768151","4431CX",Robiniahof,"30",'s-Gravenpolder
"158768152","4431CZ",Robiniahof,"31",'s-Gravenpolder
"158768153","4431CX",Robiniahof,"32",'s-Gravenpolder
"158768154","4431CX",Robiniahof,"34",'s-Gravenpolder
"158768155","4431CX",Robiniahof,"4",'s-Gravenpolder
"158768156","4431CZ",Robiniahof,"5",'s-Gravenpolder
"158768157","4431CX",Robiniahof,"6",'s-Gravenpolder
"158768158","4431CZ",Robiniahof,"7",'s-Gravenpolder
"158768159","4431CX",Robiniahof,"8",'s-Gravenpolder
"158768160","4431CZ",Robiniahof,"9",'s-Gravenpolder
"158768161","4443RG",Rondepolderdijk,"1",Nisse
"158768162","4431PE",Rondepolderdijk,"2",'s-Gravenpolder
"158768163","4451CP",Roofvogelstraat,"1",Heinkenszand
"158768164","4451CS",Roofvogelstraat,"10",Heinkenszand
"158768165","4451CP",Roofvogelstraat,"11",Heinkenszand
"158768166","4451CS",Roofvogelstraat,"12",Heinkenszand
"158768167","4451CP",Roofvogelstraat,"13",Heinkenszand
"158768168","4451CS",Roofvogelstraat,"14",Heinkenszand
"158768169","4451CP",Roofvogelstraat,"15",Heinkenszand
"158768170","4451CS",Roofvogelstraat,"16",Heinkenszand
"158768171","4451CP",Roofvogelstraat,"17",Heinkenszand
"158768172","4451CS",Roofvogelstraat,"18",Heinkenszand
"158768173","4451CP",Roofvogelstraat,"19",Heinkenszand
"158768174","4451CS",Roofvogelstraat,"2",Heinkenszand
"158768175","4451CS",Roofvogelstraat,"20",Heinkenszand
"158768176","4451CP",Roofvogelstraat,"21",Heinkenszand
"158768177","4451CS",Roofvogelstraat,"22",Heinkenszand
"158768178","4451CP",Roofvogelstraat,"23",Heinkenszand
"158768179","4451CS",Roofvogelstraat,"24",Heinkenszand
"158768180","4451CP",Roofvogelstraat,"25",Heinkenszand
"158768181","4451CS",Roofvogelstraat,"26",Heinkenszand
"158768182","4451CP",Roofvogelstraat,"27",Heinkenszand
"158768183","4451CS",Roofvogelstraat,"28",Heinkenszand
"158768184","4451CP",Roofvogelstraat,"29",Heinkenszand
"158768185","4451CP",Roofvogelstraat,"3",Heinkenszand
"158768186","4451CS",Roofvogelstraat,"30",Heinkenszand
"158768187","4451CP",Roofvogelstraat,"31",Heinkenszand
"158768188","4451CS",Roofvogelstraat,"32",Heinkenszand
"158768189","4451CP",Roofvogelstraat,"33",Heinkenszand
"158768190","4451CS",Roofvogelstraat,"34",Heinkenszand
"158768191","4451CP",Roofvogelstraat,"35",Heinkenszand
"158768192","4451CS",Roofvogelstraat,"36",Heinkenszand
"158768193","4451CP",Roofvogelstraat,"37",Heinkenszand
"158768194","4451CS",Roofvogelstraat,"38",Heinkenszand
"158768195","4451CP",Roofvogelstraat,"39",Heinkenszand
"158768196","4451CS",Roofvogelstraat,"4",Heinkenszand
"158768197","4451CS",Roofvogelstraat,"40",Heinkenszand
"158768198","4451CP",Roofvogelstraat,"41",Heinkenszand
"158768199","4451CS",Roofvogelstraat,"42",Heinkenszand
"158768200","4451CP",Roofvogelstraat,"43",Heinkenszand
"158768201","4451CS",Roofvogelstraat,"44",Heinkenszand
"158768202","4451CP",Roofvogelstraat,"45",Heinkenszand
"158768203","4451CS",Roofvogelstraat,"46",Heinkenszand
"158768204","4451CP",Roofvogelstraat,"47",Heinkenszand
"158768205","4451CS",Roofvogelstraat,"48",Heinkenszand
"158768206","4451CP",Roofvogelstraat,"49",Heinkenszand
"158768207","4451CP",Roofvogelstraat,"5",Heinkenszand
"158768208","4451CS",Roofvogelstraat,"50",Heinkenszand
"158768209","4451CR",Roofvogelstraat,"51",Heinkenszand
"158768210","4451CT",Roofvogelstraat,"52",Heinkenszand
"158768211","4451CR",Roofvogelstraat,"53",Heinkenszand
"158768212","4451CT",Roofvogelstraat,"54",Heinkenszand
"158768213","4451CR",Roofvogelstraat,"55",Heinkenszand
"158768214","4451CT",Roofvogelstraat,"56",Heinkenszand
"158768215","4451CR",Roofvogelstraat,"57",Heinkenszand
"158768216","4451CT",Roofvogelstraat,"58",Heinkenszand
"158768217","4451CR",Roofvogelstraat,"59",Heinkenszand
"158768218","4451CS",Roofvogelstraat,"6",Heinkenszand
"158768219","4451CT",Roofvogelstraat,"60",Heinkenszand
"158768220","4451CR",Roofvogelstraat,"61",Heinkenszand
"158768221","4451CR",Roofvogelstraat,"63",Heinkenszand
"158768222","4451CR",Roofvogelstraat,"65",Heinkenszand
"158768223","4451CR",Roofvogelstraat,"67",Heinkenszand
"158768224","4451CR",Roofvogelstraat,"69",Heinkenszand
"158768225","4451CP",Roofvogelstraat,"7",Heinkenszand
"158768226","4451CR",Roofvogelstraat,"71",Heinkenszand
"158768227","4451CR",Roofvogelstraat,"73",Heinkenszand
"158768228","4451CR",Roofvogelstraat,"75",Heinkenszand
"158768229","4451CR",Roofvogelstraat,"77",Heinkenszand
"158768230","4451CR",Roofvogelstraat,"79",Heinkenszand
"158768231","4451CS",Roofvogelstraat,"8",Heinkenszand
